stop_code,stop_name,route_short_name,route_id,agency_id,agency_name
65159,גינת משחקים /מסילת יוסף,200,12622,18,קווים
65158,מסילת יוסף/חת''ם סופר,200,12622,18,קווים
60217,חפץ חיים/נתיבות המשפט,200,12622,18,קווים
60298,חפץ חיים/נודע ביהודה,200,12622,18,קווים
65388,שדרות בית הלל/שדרות אביי ורבא,200,12622,18,קווים
61314,בי''ס ויז'ניץ/שדרות אביי ורבא,200,12622,18,קווים
60307,יהודה הנשיא א,200,12622,18,קווים
60308,רבי יהודה הנשיא ב,200,12622,18,קווים
60309,יהודה הנשיא ג,200,12622,18,קווים
60310,יהודה הנשיא ד,200,12622,18,קווים
60287,שד. יחזקאל/רב ושמואל,200,12622,18,קווים
60271,שדרות יחזקאל ב,200,12622,18,קווים
60290,שדרות בית הלל/ יציאה מהעיר,200,12622,18,קווים
60292,צומת חשמונאים דרום,200,12622,18,קווים
60884,דרך הר הבית/האשל,178,11571,4,אלקטרה אפיקים תחבורה
60885,דרך הר הבית/דרך צמח השדה,178,11571,4,אלקטרה אפיקים תחבורה
63488,עיריית מעלה אדומים/דרך קדם,178,11571,4,אלקטרה אפיקים תחבורה
60879,קניון אדומים,178,11571,4,אלקטרה אפיקים תחבורה
60666,מרכז מסחרי כיכר יהלום,178,11571,4,אלקטרה אפיקים תחבורה
60651,דרך קדם/אבני החושן,178,11571,4,אלקטרה אפיקים תחבורה
60665,מסוף אגד/דרך קדם,178,11571,4,אלקטרה אפיקים תחבורה
61168,תלמוד תורה/דרך קדם,178,11571,4,אלקטרה אפיקים תחבורה
60936,דרך קדם/נופי הסלע,178,11571,4,אלקטרה אפיקים תחבורה
60857,נופי הסלע/החלמיש,178,11571,4,אלקטרה אפיקים תחבורה
60942,החלמיש/הרכס,178,11571,4,אלקטרה אפיקים תחבורה
63576,הרכס/הגביש,178,11571,4,אלקטרה אפיקים תחבורה
61065,הגעש/הרכס,178,11571,4,אלקטרה אפיקים תחבורה
61160,הרכס/השיש,178,11571,4,אלקטרה אפיקים תחבורה
60978,הרכס/נופי הסלע,178,11571,4,אלקטרה אפיקים תחבורה
63957,האלמוג/חלוקי נחל,178,11571,4,אלקטרה אפיקים תחבורה
63952,האלמוג/הכורכר,178,11571,4,אלקטרה אפיקים תחבורה
63953,הבדולח/האלמוג,178,11571,4,אלקטרה אפיקים תחבורה
63955,הבדולח/האלמוג,178,11571,4,אלקטרה אפיקים תחבורה
63956,הבדולח/האלמוג,178,11571,4,אלקטרה אפיקים תחבורה
60981,השחם/נופי הסלע,178,11571,4,אלקטרה אפיקים תחבורה
63730,השחם/השיש,178,11571,4,אלקטרה אפיקים תחבורה
60927,השחם/הגזית,178,11571,4,אלקטרה אפיקים תחבורה
60943,הגזית/השחם,178,11571,4,אלקטרה אפיקים תחבורה
60925,הצור/דרך קדם,178,11571,4,אלקטרה אפיקים תחבורה
61166,הרכס/הניקרה,178,11571,4,אלקטרה אפיקים תחבורה
60938,הצור/האבן,178,11571,4,אלקטרה אפיקים תחבורה
65309,הצור,178,11571,4,אלקטרה אפיקים תחבורה
65380,הצור א,178,11571,4,אלקטרה אפיקים תחבורה
65381,הצור/נופי הסלע,178,11571,4,אלקטרה אפיקים תחבורה
61081,צומת אדומים/צומת מחנה ישי,178,11571,4,אלקטרה אפיקים תחבורה
2987,יגאל ידין/דרוק,178,11571,4,אלקטרה אפיקים תחבורה
4218,שדרות שז''ר/בנייני האומה,178,11571,4,אלקטרה אפיקים תחבורה
1507,תחנה תפעולית/ביטוח לאומי,132,10640,135,דרך אגד עוטף ירושלים
3374,ביטוח לאומי,132,10640,135,דרך אגד עוטף ירושלים
463,שדרות שז''ר/בנייני האומה,132,10640,135,דרך אגד עוטף ירושלים
3375,חניון הלאום/שד' הנשיא השישי,132,10640,135,דרך אגד עוטף ירושלים
5130,צומת רמות/גולדה,132,10640,135,דרך אגד עוטף ירושלים
5131,מרכז מסחרי/גולדה,132,10640,135,דרך אגד עוטף ירושלים
5132,שדרות גולדה מאיר/יצחק מירסקי,132,10640,135,דרך אגד עוטף ירושלים
3142,שדרות גולדה מאיר/בנימין מינץ,132,10640,135,דרך אגד עוטף ירושלים
60523,צומת קבר שמואל הנביא,132,10640,135,דרך אגד עוטף ירושלים
61466,צומת הר שמואל,132,10640,135,דרך אגד עוטף ירושלים
65133,גבעון הישנה/436,132,10640,135,דרך אגד עוטף ירושלים
60662,גבעת זאב,132,10640,135,דרך אגד עוטף ירושלים
61074,גבעת זאב,132,10640,135,דרך אגד עוטף ירושלים
60711,גבעת זאב,132,10640,135,דרך אגד עוטף ירושלים
60698,קרית יערים/רמה,132,10640,135,דרך אגד עוטף ירושלים
61154,קרית יערים/עלמון,132,10640,135,דרך אגד עוטף ירושלים
60735,קרית יערים,132,10640,135,דרך אגד עוטף ירושלים
60705,קרית יערים/הלולב,132,10640,135,דרך אגד עוטף ירושלים
60706,הלולב/ערבה,132,10640,135,דרך אגד עוטף ירושלים
60646,ערבה/מבוא הדס,132,10640,135,דרך אגד עוטף ירושלים
60592,הגיא/הערבה,132,10640,135,דרך אגד עוטף ירושלים
63661,מועדון פיס/הגיא,132,10640,135,דרך אגד עוטף ירושלים
60647,שבט בנימין/הלולב,132,10640,135,דרך אגד עוטף ירושלים
63917,קדרון/דרגות,132,10640,135,דרך אגד עוטף ירושלים
60791,ערוגות/דוכיפת,132,10640,135,דרך אגד עוטף ירושלים
60852,ערוגות/חבר,132,10640,135,דרך אגד עוטף ירושלים
60853,ייטב/דרור,132,10640,135,דרך אגד עוטף ירושלים
60790,קדרון/נחליאלי,132,10640,135,דרך אגד עוטף ירושלים
60970,קדרון/הזמיר,132,10640,135,דרך אגד עוטף ירושלים
60700,המכבים/שבט בנימין,132,10640,135,דרך אגד עוטף ירושלים
60701,המכבים/מבוא השיקמה,132,10640,135,דרך אגד עוטף ירושלים
63642,קופת חולים/המכבים,132,10640,135,דרך אגד עוטף ירושלים
63662,יהושע בן נון/המכבים,132,10640,135,דרך אגד עוטף ירושלים
60568,יהושע בן נון,132,10640,135,דרך אגד עוטף ירושלים
60525,המכבים/השקד,132,10640,135,דרך אגד עוטף ירושלים
63649,המכבים/אירוס,132,10640,135,דרך אגד עוטף ירושלים
63487,אירוס/חרצית,132,10640,135,דרך אגד עוטף ירושלים
63914,משה''ב,132,10640,135,דרך אגד עוטף ירושלים
61203,אגן האיילות/כניסה,132,10640,135,דרך אגד עוטף ירושלים
61396,התן/הלביא,132,10640,135,דרך אגד עוטף ירושלים
61524,השופר/התן,132,10640,135,דרך אגד עוטף ירושלים
61527,הכינור,132,10640,135,דרך אגד עוטף ירושלים
2776,בי''ח הרצוג/גבעת שאול,133,10644,135,דרך אגד עוטף ירושלים
1553,ירמיהו/הצבי,133,10644,135,דרך אגד עוטף ירושלים
1552,ירמיהו/ארגמן,133,10644,135,דרך אגד עוטף ירושלים
4116,שמגר/ירמיהו,133,10644,135,דרך אגד עוטף ירושלים
161,שמגר/אוהל יהושע,133,10644,135,דרך אגד עוטף ירושלים
5668,שפע חיים/יעקובזון,133,10644,135,דרך אגד עוטף ירושלים
154,שפע חיים/דורש טוב,133,10644,135,דרך אגד עוטף ירושלים
1685,הרטום/גולדה מאיר,133,10644,135,דרך אגד עוטף ירושלים
5130,צומת רמות/גולדה,133,10644,135,דרך אגד עוטף ירושלים
5131,מרכז מסחרי/גולדה,133,10644,135,דרך אגד עוטף ירושלים
5132,שדרות גולדה מאיר/יצחק מירסקי,133,10644,135,דרך אגד עוטף ירושלים
3142,שדרות גולדה מאיר/בנימין מינץ,133,10644,135,דרך אגד עוטף ירושלים
60523,צומת קבר שמואל הנביא,133,10644,135,דרך אגד עוטף ירושלים
61466,צומת הר שמואל,133,10644,135,דרך אגד עוטף ירושלים
65133,גבעון הישנה/436,133,10644,135,דרך אגד עוטף ירושלים
60662,גבעת זאב,133,10644,135,דרך אגד עוטף ירושלים
61074,גבעת זאב,133,10644,135,דרך אגד עוטף ירושלים
60711,גבעת זאב,133,10644,135,דרך אגד עוטף ירושלים
60698,קרית יערים/רמה,133,10644,135,דרך אגד עוטף ירושלים
63489,עלמון/האתרוג,133,10644,135,דרך אגד עוטף ירושלים
63699,האתרוג/קרלין,133,10644,135,דרך אגד עוטף ירושלים
61204,האתרוג/חסידות קרלין,133,10644,135,דרך אגד עוטף ירושלים
61154,קרית יערים/עלמון,133,10644,135,דרך אגד עוטף ירושלים
60735,קרית יערים,133,10644,135,דרך אגד עוטף ירושלים
60705,קרית יערים/הלולב,133,10644,135,דרך אגד עוטף ירושלים
60706,הלולב/ערבה,133,10644,135,דרך אגד עוטף ירושלים
60646,ערבה/מבוא הדס,133,10644,135,דרך אגד עוטף ירושלים
60592,הגיא/הערבה,133,10644,135,דרך אגד עוטף ירושלים
63661,מועדון פיס/הגיא,133,10644,135,דרך אגד עוטף ירושלים
60647,שבט בנימין/הלולב,133,10644,135,דרך אגד עוטף ירושלים
60700,המכבים/שבט בנימין,133,10644,135,דרך אגד עוטף ירושלים
60701,המכבים/מבוא השיקמה,133,10644,135,דרך אגד עוטף ירושלים
63642,קופת חולים/המכבים,133,10644,135,דרך אגד עוטף ירושלים
63662,יהושע בן נון/המכבים,133,10644,135,דרך אגד עוטף ירושלים
60568,יהושע בן נון,133,10644,135,דרך אגד עוטף ירושלים
60525,המכבים/השקד,133,10644,135,דרך אגד עוטף ירושלים
63649,המכבים/אירוס,133,10644,135,דרך אגד עוטף ירושלים
63487,אירוס/חרצית,133,10644,135,דרך אגד עוטף ירושלים
63914,משה''ב,133,10644,135,דרך אגד עוטף ירושלים
640,מחלף חמד,403,6936,3,אגד
6109,ת. מרכזית ירושלים/הורדה,403,6936,3,אגד
60001,מחלף בית חורון,996,13002,3,אגד
65340,אגן האיילות,996,13002,3,אגד
645,ויצמן/גבעת שאול,996,13002,3,אגד
1540,גשר המיתרים/שד' הרצל,996,13002,3,אגד
2000,מרכז תחבורתי הארזים/הורדה,996,13002,3,אגד
640,מחלף חמד,59,10631,135,דרך אגד עוטף ירושלים
5664,הראל/יסמין,59,10631,135,דרך אגד עוטף ירושלים
3667,מרכז קליטה/הראל,59,10631,135,דרך אגד עוטף ירושלים
5827,תחנת משטרה/הראל,59,10631,135,דרך אגד עוטף ירושלים
5909,הראל/יצחק נסים,59,10631,135,דרך אגד עוטף ירושלים
2448,תחנת משטרה/הראל,59,10631,135,דרך אגד עוטף ירושלים
5605,הראל/יסמין,59,10631,135,דרך אגד עוטף ירושלים
2894,מחלף הראל,59,10631,135,דרך אגד עוטף ירושלים
643,מחלף הראל/שדרות החוצבים,59,10631,135,דרך אגד עוטף ירושלים
5844,שבע אחיות/מוצא הקטנה,59,10631,135,דרך אגד עוטף ירושלים
6289,שבע אחיות/מבוא שזיף,59,10631,135,דרך אגד עוטף ירושלים
2353,3985/דיור מוגן מעון הרופא,59,10631,135,דרך אגד עוטף ירושלים
5914,מוצא עילית 3/האלון,59,10631,135,דרך אגד עוטף ירושלים
870,מעלה הארז/השקד,59,10631,135,דרך אגד עוטף ירושלים
1207,מוצא עילית/מעלה הארז,59,10631,135,דרך אגד עוטף ירושלים
5606,מסעף בית זית,59,10631,135,דרך אגד עוטף ירושלים
5597,מזכירות,59,10631,135,דרך אגד עוטף ירושלים
5607,מוצא / יקב אפרת,59,10631,135,דרך אגד עוטף ירושלים
624,הצייר לודויג בלום,59,10631,135,דרך אגד עוטף ירושלים
5968,שמעון סוויסה/חצב,59,10631,135,דרך אגד עוטף ירושלים
2046,שמעון סוויסה/רמב''ם,59,10631,135,דרך אגד עוטף ירושלים
2476,שמעון סוויסה/חצב,59,10631,135,דרך אגד עוטף ירושלים
5908,שמעון סוויסה,59,10631,135,דרך אגד עוטף ירושלים
2483,שמעון סוויסה/רקפת,59,10631,135,דרך אגד עוטף ירושלים
5603,מחלף הראל,59,10631,135,דרך אגד עוטף ירושלים
638,מחלף חמד,59,10631,135,דרך אגד עוטף ירושלים
197,הפסגה/שד' הרצל,1,12871,38,אקסטרה ירושלים
551,הפסגה/הרשד''ם,1,12871,38,אקסטרה ירושלים
242,הפסגה/תורה ועבודה,1,12871,38,אקסטרה ירושלים
554,הרב פרנק/הפסגה,1,12871,38,אקסטרה ירושלים
555,קרית נוער/הרב פרנק,1,12871,38,אקסטרה ירושלים
3292,הרב פרנק/משולם ראט,1,12871,38,אקסטרה ירושלים
557,בית וגן/הרב אלפיה,1,12871,38,אקסטרה ירושלים
1492,בית וגן/הרב שאג,1,12871,38,אקסטרה ירושלים
1493,בית וגן/עוזיאל,1,12871,38,אקסטרה ירושלים
1002,בית וגן/שדרות הרצל,1,12871,38,אקסטרה ירושלים
3287,בי''ח שערי צדק/בייט,1,12871,38,אקסטרה ירושלים
541,שמואל הנביא/פישל,1,12871,38,אקסטרה ירושלים
210,שמואל הנביא/תדהר,1,12871,38,אקסטרה ירושלים
211,שמואל הנביא/יקים,1,12871,38,אקסטרה ירושלים
1328,שמואל הנביא/ראם,1,12871,38,אקסטרה ירושלים
1956,שבטי ישראל/שומרי אמונים,1,12871,38,אקסטרה ירושלים
1310,שבטי ישראל/הנביאים,1,12871,38,אקסטרה ירושלים
2246,הנביאים/הע''ח,1,12871,38,אקסטרה ירושלים
5956,סולטן סולימאן/שער שכם,1,12871,38,אקסטרה ירושלים
1309,מוזיאון רוקפלר/סולטאן סולימאן,1,12871,38,אקסטרה ירושלים
434,דרך יריחו/דרך העופל,1,12871,38,אקסטרה ירושלים
9823,מעלה השלום/מעלות עיר דוד,1,12871,38,אקסטרה ירושלים
2551,הכותל המערבי,1,12871,38,אקסטרה ירושלים
1862,שער האשפות/מעלה השלום,1,12871,38,אקסטרה ירושלים
1879,הר ציון/מעלה השלום,1,12871,38,אקסטרה ירושלים
2778,ממילא/קריב,1,12871,38,אקסטרה ירושלים
2896,ככר ספרא/שבטי ישראל,1,12871,38,אקסטרה ירושלים
3034,שבטי ישראל/הלני המלכה,1,12871,38,אקסטרה ירושלים
2364,הנביאים/שבטי ישראל,1,12871,38,אקסטרה ירושלים
2836,הנביאים/הרב קוק,1,12871,38,אקסטרה ירושלים
3818,שטראוס/פראג,1,12871,38,אקסטרה ירושלים
3858,ככר השבת/שטראוס,1,12871,38,אקסטרה ירושלים
4115,ככר השבת/מלכי ישראל,1,12871,38,אקסטרה ירושלים
1318,מלכי ישראל/בן מתתיהו,1,12871,38,אקסטרה ירושלים
6012,מלכי ישראל/הרב פלדמן,1,12871,38,אקסטרה ירושלים
1933,מלכי ישראל/שדרות שרי ישראל,1,12871,38,אקסטרה ירושלים
5949,ת. מרכזית ירושלים/יפו,1,12871,38,אקסטרה ירושלים
4218,שדרות שז''ר/בנייני האומה,1,12871,38,אקסטרה ירושלים
6040,יהלום/גרנט,27,12843,3,אגד
6046,גרנט,27,12843,3,אגד
6047,גרנט/שוהם,27,12843,3,אגד
4025,בית העם,27,12843,3,אגד
2303,היהלום/שוהם,27,12843,3,אגד
6048,מגרש כדורסל/שוהם,27,12843,3,אגד
5861,אבן ספיר/שוהם,27,12843,3,אגד
5862,לשם/שוהם,27,12843,3,אגד
6049,לשם/גרנט,27,12843,3,אגד
5863,אבן ספיר/לשם,27,12843,3,אגד
5865,לשם/גרנט,27,12843,3,אגד
4024,היהלום/לשם,27,12843,3,אגד
2325,בי''ס לרפואה/הדסה עין כרם,27,12843,3,אגד
2985,מכון שרת/הדסה עין כרם,27,12843,3,אגד
2314,כניסה ראשית/הדסה עין כרם,27,12843,3,אגד
2323,מרכז הסטודנט/הדסה עין כרם,27,12843,3,אגד
5592,צומת אורה,27,12843,3,אגד
972,הכפר השוודי/סולד,27,12843,3,אגד
938,מרכז פיליפ ליאון/סולד,27,12843,3,אגד
5594,המפלצת/הנטקה,27,12843,3,אגד
5640,הנטקה/שרון,27,12843,3,אגד
5639,הנטקה/ניידיץ',27,12843,3,אגד
1494,קרית יובל/שמריהו לוין,27,12843,3,אגד
1990,קרית היובל/תחנת רקל''ה הר הרצל,27,12843,3,אגד
1589,תחנת רק''ל יפה נוף,27,12843,3,אגד
5980,תחנת רכבת קלה ככר דניה/שד' הרצל,27,12843,3,אגד
6003,תחנת רכבת קלה החלוץ/שד' הרצל,27,12843,3,אגד
982,ככר האפט/שדרות הרצל,27,12843,3,אגד
986,שדרות הרצל/שדרות יצחק רבין,27,12843,3,אגד
4216,גשר המיתרים/שד' הרצל,27,12843,3,אגד
4156,ת. מרכזית ירושלים/יפו,27,12843,3,אגד
1467,רחוב שערי צדק/יפו,27,12843,3,אגד
800,בנייני האומה/הנשיא השישי,27,12843,3,אגד
544,זילברג/קדיש לוז,33,12856,3,אגד
9893,קרית נוער/זילברג,33,12856,3,אגד
3292,הרב פרנק/משולם ראט,33,12856,3,אגד
557,בית וגן/הרב אלפיה,33,12856,3,אגד
558,הפסגה/צבי לצדיק,33,12856,3,אגד
559,הפסגה/תורה ועבודה,33,12856,3,אגד
199,הפסגה/הרשד''ם,33,12856,3,אגד
3220,הפסגה/שד' הרצל,33,12856,3,אגד
1222,שדרות הרצל/הר הרצל,33,12856,3,אגד
548,יפה נוף/שדרות הרצל,33,12856,3,אגד
2028,פרבשטיין/איש שלום,33,12856,3,אגד
1704,בית הדפוס/פרבשטיין,33,12856,3,אגד
1004,בית השנהב/בית הדפוס,33,12856,3,אגד
1606,מגדל דונה/בית הדפוס,33,12856,3,אגד
1005,מרכז ספיר/בית הדפוס,33,12856,3,אגד
2834,בית הדפוס/בקי,33,12856,3,אגד
1749,מסוף הר נוף/כנפי נשרים,33,12856,3,אגד
230,רוזנטל/כנפי נשרים,33,12856,3,אגד
9904,רוזנטל,33,12856,3,אגד
2493,רוזנטל/שאולזון,33,12856,3,אגד
460,הרב אברהם דוד רוזנטל,33,12856,3,אגד
2491,חי טייב/רוזנטל,33,12856,3,אגד
2492,חי טייב/ברנד,33,12856,3,אגד
4206,חי טייב/אבן דנן,33,12856,3,אגד
3831,חי טייב/שאולזון,33,12856,3,אגד
2500,שאולזון/זרח ברנט,33,12856,3,אגד
2495,שאולזון/רוז'ין,33,12856,3,אגד
3839,שאולזון/מעלות בוסטון,33,12856,3,אגד
6029,שאולזון/משקלוב,33,12856,3,אגד
232,קצנלבוגן/מעלות בוסטון,33,12856,3,אגד
2612,קצנלבוגן/הקבלן,33,12856,3,אגד
234,דבר ירושלים/קצנלבוגן,33,12856,3,אגד
235,ישיבת ויזניץ/קצנלבוגן,33,12856,3,אגד
2615,קצנלבוגן א',33,12856,3,אגד
236,קצנלבוגן/הפלאה,33,12856,3,אגד
237,כפר שאול/קצנלבוגן,33,12856,3,אגד
2524,מסוף הר נוף/כנפי נשרים,33,12856,3,אגד
3062,מסוף פסגת זאב/יוספטל,47,5661,38,אקסטרה ירושלים
6226,מרידור/יוספטל,47,5661,38,אקסטרה ירושלים
3660,מרידור א,47,5661,38,אקסטרה ירושלים
3063,מרידור/יוסף נדבה,47,5661,38,אקסטרה ירושלים
3072,יוסף נדבה/מרידור,47,5661,38,אקסטרה ירושלים
4057,יוסף נדבה א,47,5661,38,אקסטרה ירושלים
3073,יוסף נדבה ב,47,5661,38,אקסטרה ירושלים
2980,מאיר גרשון/מאיר יושע,47,5661,38,אקסטרה ירושלים
2892,מאיר גרשון/דב סדן,47,5661,38,אקסטרה ירושלים
2893,מאיר גרשון/חיים תורן,47,5661,38,אקסטרה ירושלים
5902,אלי תבין א',47,5661,38,אקסטרה ירושלים
5903,אלי תבין ב',47,5661,38,אקסטרה ירושלים
6247,אלי תבין ג,47,5661,38,אקסטרה ירושלים
5904,אלי תבין א',47,5661,38,אקסטרה ירושלים
2862,מאיר גרשון/אלי תבין,47,5661,38,אקסטרה ירושלים
2882,שדרות משה דיין/משה רחמילביץ,47,5661,38,אקסטרה ירושלים
2806,תחנת רקל''ה פסגת זאב מרכז/משה דיין,47,5661,38,אקסטרה ירושלים
5854,תחנת רקל''ה סיירת דוכיפת/משה דיין,47,5661,38,אקסטרה ירושלים
3232,חיל האויר/גדוד חרמש,47,5661,38,אקסטרה ירושלים
2823,פארק ארכיאולוגי/חיל האויר,47,5661,38,אקסטרה ירושלים
3238,חיל האויר/לסקוב,47,5661,38,אקסטרה ירושלים
2710,חיל האויר/לסקוב,47,5663,38,אקסטרה ירושלים
2825,חיל האויר/הארבעה,47,5663,38,אקסטרה ירושלים
6215,פארק ארכיאולוגי/חיל האויר,47,5663,38,אקסטרה ירושלים
2826,חיל האויר/גדוד חרמש,47,5663,38,אקסטרה ירושלים
3847,תחנת רקל''ה סיירת דוכיפת/משה דיין,47,5663,38,אקסטרה ירושלים
3014,תחנת רקל''ה פסגת זאב מרכז/משה דיין,47,5663,38,אקסטרה ירושלים
6274,חיים תורן,47,5663,38,אקסטרה ירושלים
2893,מאיר גרשון/חיים תורן,47,5663,38,אקסטרה ירושלים
5902,אלי תבין א',47,5663,38,אקסטרה ירושלים
5903,אלי תבין ב',47,5663,38,אקסטרה ירושלים
6247,אלי תבין ג,47,5663,38,אקסטרה ירושלים
5904,אלי תבין א',47,5663,38,אקסטרה ירושלים
2866,מאיר גרשון/חיים תורן,47,5663,38,אקסטרה ירושלים
3234,מאיר גרשון/דב סדן,47,5663,38,אקסטרה ירושלים
9972,יוסף נדבה/מאיר גרשון,47,5663,38,אקסטרה ירושלים
3075,יוסף נדבה ב,47,5663,38,אקסטרה ירושלים
3074,יוסף נדבה/מרידור,47,5663,38,אקסטרה ירושלים
3065,מרידור/יוסף נדבה,47,5663,38,אקסטרה ירושלים
3070,מרידור א,47,5663,38,אקסטרה ירושלים
6051,מרידור/יוספטל,47,5663,38,אקסטרה ירושלים
3062,מסוף פסגת זאב/יוספטל,47,5663,38,אקסטרה ירושלים
640,מחלף חמד,953,7242,3,אגד
5602,מחלף הראל/מבשרת ציון ,953,7242,3,אגד
6109,ת. מרכזית ירושלים/הורדה,953,7242,3,אגד
4170,ת. מרכזית ירושלים קומה 3/רציפים,953,13352,3,אגד
638,מחלף חמד,953,13352,3,אגד
640,מחלף חמד,963,13355,3,אגד
6109,ת. מרכזית ירושלים/הורדה,963,13355,3,אגד
4170,ת. מרכזית ירושלים קומה 3/רציפים,963,13356,3,אגד
638,מחלף חמד,963,13356,3,אגד
2007,מרכז תחבורתי הארזים/בינעירוני,982,12607,14,נתיב אקספרס
4216,גשר המיתרים/שד' הרצל,982,12607,14,נתיב אקספרס
647,בן גוריון/שערי ירושלים,982,12607,14,נתיב אקספרס
35290,צומת יד בנימין,988,12652,14,נתיב אקספרס
65409,מסוף מודיעין עילית,357,11710,15,מטרופולין
60292,צומת חשמונאים דרום,357,11710,15,מטרופולין
35139,שד. החשמונאים/שומרי החומות,357,11710,15,מטרופולין
37562,ת. רכבת מודיעין מרכז,357,11710,15,מטרופולין
34222,כביש 431/חשמונאים,357,11710,15,מטרופולין
1507,תחנה תפעולית/ביטוח לאומי,131,10636,135,דרך אגד עוטף ירושלים
3374,ביטוח לאומי,131,10636,135,דרך אגד עוטף ירושלים
463,שדרות שז''ר/בנייני האומה,131,10636,135,דרך אגד עוטף ירושלים
3375,חניון הלאום/שד' הנשיא השישי,131,10636,135,דרך אגד עוטף ירושלים
5130,צומת רמות/גולדה,131,10636,135,דרך אגד עוטף ירושלים
5131,מרכז מסחרי/גולדה,131,10636,135,דרך אגד עוטף ירושלים
5132,שדרות גולדה מאיר/יצחק מירסקי,131,10636,135,דרך אגד עוטף ירושלים
3142,שדרות גולדה מאיר/בנימין מינץ,131,10636,135,דרך אגד עוטף ירושלים
60523,צומת קבר שמואל הנביא,131,10636,135,דרך אגד עוטף ירושלים
61466,צומת הר שמואל,131,10636,135,דרך אגד עוטף ירושלים
65133,גבעון הישנה/436,131,10636,135,דרך אגד עוטף ירושלים
60662,גבעת זאב,131,10636,135,דרך אגד עוטף ירושלים
61074,גבעת זאב,131,10636,135,דרך אגד עוטף ירושלים
60455,גבעון החדשה/מרכז,131,10636,135,דרך אגד עוטף ירושלים
63627,כליל החורש/האגוז,131,10636,135,דרך אגד עוטף ירושלים
63485,גבעון החדשה/הרימון,131,10636,135,דרך אגד עוטף ירושלים
60711,גבעת זאב,131,10636,135,דרך אגד עוטף ירושלים
60698,קרית יערים/רמה,131,10636,135,דרך אגד עוטף ירושלים
61154,קרית יערים/עלמון,131,10636,135,דרך אגד עוטף ירושלים
60735,קרית יערים,131,10636,135,דרך אגד עוטף ירושלים
60705,קרית יערים/הלולב,131,10636,135,דרך אגד עוטף ירושלים
60706,הלולב/ערבה,131,10636,135,דרך אגד עוטף ירושלים
60646,ערבה/מבוא הדס,131,10636,135,דרך אגד עוטף ירושלים
60592,הגיא/הערבה,131,10636,135,דרך אגד עוטף ירושלים
63661,מועדון פיס/הגיא,131,10636,135,דרך אגד עוטף ירושלים
60647,שבט בנימין/הלולב,131,10636,135,דרך אגד עוטף ירושלים
60700,המכבים/שבט בנימין,131,10636,135,דרך אגד עוטף ירושלים
60701,המכבים/מבוא השיקמה,131,10636,135,דרך אגד עוטף ירושלים
63642,קופת חולים/המכבים,131,10636,135,דרך אגד עוטף ירושלים
63662,יהושע בן נון/המכבים,131,10636,135,דרך אגד עוטף ירושלים
60568,יהושע בן נון,131,10636,135,דרך אגד עוטף ירושלים
60525,המכבים/השקד,131,10636,135,דרך אגד עוטף ירושלים
63649,המכבים/אירוס,131,10636,135,דרך אגד עוטף ירושלים
63487,אירוס/חרצית,131,10636,135,דרך אגד עוטף ירושלים
63914,משה''ב,131,10636,135,דרך אגד עוטף ירושלים
65240,פרחי בר/אירוס,131,10639,135,דרך אגד עוטף ירושלים
63663,אירוס/רקפת,131,10639,135,דרך אגד עוטף ירושלים
60524,המכבים/שבט בנימין,131,10639,135,דרך אגד עוטף ירושלים
63650,המכבים/השקד,131,10639,135,דרך אגד עוטף ירושלים
60527,המכבים/יהושע בן נון,131,10639,135,דרך אגד עוטף ירושלים
60528,יהושע בן נון/המכבים,131,10639,135,דרך אגד עוטף ירושלים
60703,המכבים/יהושע בן נון,131,10639,135,דרך אגד עוטף ירושלים
60704,המכבים/מבוא השיקמה,131,10639,135,דרך אגד עוטף ירושלים
60727,המכבים/שבט בנימין,131,10639,135,דרך אגד עוטף ירושלים
60649,שבט בנימין/הלולב,131,10639,135,דרך אגד עוטף ירושלים
60650,הגיא/שבט בנימין,131,10639,135,דרך אגד עוטף ירושלים
60593,הגיא/הערבה,131,10639,135,דרך אגד עוטף ירושלים
60728,ערבה/האתרוג,131,10639,135,דרך אגד עוטף ירושלים
60707,הלולב/ערבה,131,10639,135,דרך אגד עוטף ירושלים
60708,קרית יערים/הלולב,131,10639,135,דרך אגד עוטף ירושלים
60709,קרית יערים/עלמון,131,10639,135,דרך אגד עוטף ירושלים
60697,קרית יערים/מצפה,131,10639,135,דרך אגד עוטף ירושלים
60734,גבעת זאב,131,10639,135,דרך אגד עוטף ירושלים
60455,גבעון החדשה/מרכז,131,10639,135,דרך אגד עוטף ירושלים
63627,כליל החורש/האגוז,131,10639,135,דרך אגד עוטף ירושלים
63485,גבעון החדשה/הרימון,131,10639,135,דרך אגד עוטף ירושלים
61075,גבעת זאב,131,10639,135,דרך אגד עוטף ירושלים
60663,גבעת זאב,131,10639,135,דרך אגד עוטף ירושלים
64006,גבעון הישנה/436,131,10639,135,דרך אגד עוטף ירושלים
60827,צומת הר שמואל,131,10639,135,דרך אגד עוטף ירושלים
73,שדרות גולדה מאיר/המשורר אצ''ג,131,10639,135,דרך אגד עוטף ירושלים
4007,שדרות גולדה מאיר/אברהם רקנאטי,131,10639,135,דרך אגד עוטף ירושלים
9855,קניון רמות/גולדה מאיר,131,10639,135,דרך אגד עוטף ירושלים
4009,צומת רמות/גולדה,131,10639,135,דרך אגד עוטף ירושלים
